TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount
1185,2025-05-05,1186,2001,402,0,0.0
1186,2025-05-05,1038,2001,404,1,742.23
1187,2025-05-05,1087,2053,403,3,0.0
1188,2025-05-05,1095,2059,401,2,1228.92
1189,2025-05-05,1020,2096,402,0,2688.72
1190,2025-05-05,1068,2099,404,0,2585.28
1191,2025-05-05,1139,2060,402,1,1102.63
1192,2025-05-05,1064,2048,401,0,1072.89
1193,2025-05-05,1196,2091,402,3,2717.37
1194,2025-05-05,1197,2056,402,0,0.0
1195,2025-05-05,1050,2058,401,1,1200.15
1196,2025-05-05,1121,2049,403,2,2255.62
1197,2025-05-05,1040,2080,401,0,832.26
1198,2025-05-05,1064,2061,403,1,359.86
1199,2025-05-05,1092,2006,402,0,198.0
1200,2025-05-05,1060,2081,404,2,596.98
1201,2025-05-05,1003,2021,403,0,1670.82
1202,2025-05-05,1101,2031,401,0,1695.9
1203,2025-05-05,1148,2088,404,1,1276.83
1204,2025-05-05,1095,2098,401,1,0.0
1205,2025-05-05,1040,2063,401,2,1325.9
1206,2025-05-05,1194,2080,401,0,1664.52
1207,2025-05-05,1091,2082,402,0,533.2
1208,2025-05-05,1032,2062,402,2,0.0
1209,2025-05-05,1142,2082,403,3,1333.0
1210,2025-05-05,1187,2024,401,3,372.81
1211,2025-05-05,1091,2092,402,2,771.54
1212,2025-05-05,1010,2062,404,2,495.49
1213,2025-05-05,1138,2089,404,1,744.34
1214,2025-05-05,1145,2023,403,2,1503.26
1215,2025-05-05,1187,2059,403,1,921.69
1216,2025-05-05,1017,2067,402,3,1454.75
1217,2025-05-05,1075,2033,403,3,0.0
1218,2025-05-05,1000,2099,404,1,581.69
1219,2025-05-05,1004,2079,403,1,3421.94
1220,2025-05-05,1082,2092,401,3,0.0
1221,2025-05-05,1048,2067,404,1,0.0
1222,2025-05-05,1156,2036,403,3,871.92
1223,2025-05-05,1164,2041,401,0,0.0
1224,2025-05-05,1133,2084,401,0,281.85
1225,2025-05-05,1033,2022,401,1,0.0
1226,2025-05-05,1027,2062,402,0,619.36
1227,2025-05-05,1008,2073,404,3,1498.29
1228,2025-05-05,1134,2079,403,0,1901.08
1229,2025-05-05,1093,2028,401,0,637.94
1230,2025-05-05,1053,2083,404,0,1536.32
1231,2025-05-05,1119,2081,401,2,1790.93
1232,2025-05-05,1142,2095,404,2,0.0
1233,2025-05-05,1181,2007,403,0,1750.17
1234,2025-05-05,1187,2009,403,0,66.31
1235,2025-05-05,1055,2066,401,0,2064.24
1236,2025-05-05,1185,2029,404,1,60.8
1237,2025-05-05,1049,2067,402,1,261.86
1238,2025-05-05,1142,2095,404,0,490.79
1239,2025-05-05,1196,2081,403,3,3731.1
1240,2025-05-05,1179,2085,404,0,242.15
1241,2025-05-05,1042,2023,404,2,751.63
1242,2025-05-05,1168,2020,404,2,901.99
1243,2025-05-05,1080,2070,403,2,54.69
1244,2025-05-05,1105,2097,404,2,0.0
1245,2025-05-05,1155,2030,402,3,169.97
1246,2025-05-05,1196,2070,403,2,54.69
1247,2025-05-05,1115,2057,404,0,436.98
1248,2025-05-05,1185,2004,403,0,3709.0
1249,2025-05-05,1132,2017,403,0,1391.1
1250,2025-05-05,1076,2028,402,2,0.0
1251,2025-05-05,1005,2098,403,1,1634.15
1252,2025-05-05,1024,2004,404,2,2967.2
1253,2025-05-05,1039,2017,403,2,741.92
1254,2025-05-05,1149,2031,402,2,452.24
1255,2025-05-05,1076,2011,404,1,737.53
1256,2025-05-05,1187,2009,403,3,198.93
1257,2025-05-05,1044,2062,401,2,990.98
1258,2025-05-05,1009,2093,404,0,755.94
1259,2025-05-05,1199,2007,403,2,0.0
1260,2025-05-05,1111,2053,401,1,1647.4
1261,2025-05-05,1191,2083,401,3,5377.12
1262,2025-05-05,1013,2039,401,2,781.15
1263,2025-05-05,1138,2072,402,2,672.48
1264,2025-05-05,1128,2089,402,1,744.34
1265,2025-05-05,1012,2086,404,3,2682.3
1266,2025-05-05,1192,2076,401,1,1450.93
1267,2025-05-05,1110,2037,404,1,648.25
1268,2025-05-05,1033,2043,401,3,873.45
1269,2025-05-05,1146,2095,401,3,2453.95
1270,2025-05-05,1067,2010,404,3,311.36
1271,2025-05-05,1198,2089,402,1,0.0
1272,2025-05-05,1123,2071,402,3,1845.48
1273,2025-05-05,1101,2083,402,1,1382.69
1274,2025-05-05,1062,2009,403,3,265.24
1275,2025-05-05,1082,2087,401,0,159.32
1276,2025-05-05,1171,2052,404,2,1170.02
1277,2025-05-05,1089,2024,403,2,0.0
1278,2025-05-05,1152,2083,401,2,1843.58
1279,2025-05-05,1043,2044,404,1,560.47
1280,2025-05-05,1112,2005,402,1,771.8
1281,2025-05-05,1175,2047,402,0,0.0
1282,2025-05-05,1028,2094,401,1,1332.04
1283,2025-05-05,1158,2018,403,0,1084.52
1284,2025-05-05,1087,2088,401,2,2269.92
1285,2025-05-05,1115,2060,401,2,326.7
1286,2025-05-05,1053,2094,402,1,1332.04
1287,2025-05-05,1139,2066,403,3,1548.18
1288,2025-05-05,1159,2093,402,0,3023.76
1289,2025-05-05,1096,2074,401,2,0.0
1290,2025-05-05,1043,2007,403,1,1050.1
1291,2025-05-05,1178,2079,403,0,950.54
1292,2025-05-05,1119,2083,401,0,768.16
1293,2025-05-05,1099,2084,403,2,225.48
1294,2025-05-05,1027,2002,403,3,0.0
1295,2025-05-05,1059,2048,401,2,286.1
1296,2025-05-05,1124,2076,401,1,1450.93
1297,2025-05-05,1050,2064,404,0,882.12
1298,2025-05-05,1010,2031,403,2,2261.2
1299,2025-05-05,1125,2050,402,0,560.34
1300,2025-05-05,1088,2087,403,2,254.91
1301,2025-05-05,1160,2038,402,2,2964.83
1302,2025-05-05,1015,2080,403,3,3329.04
1303,2025-05-05,1007,2071,403,1,1107.29
1304,2025-05-05,1038,2043,404,1,786.1
1305,2025-05-05,1022,2093,404,1,680.35
1306,2025-05-05,1106,2030,402,3,849.85
1307,2025-05-05,1079,2077,403,3,3370.98
1308,2025-05-05,1138,2016,402,1,290.72
1309,2025-05-05,1148,2069,402,1,627.45
1310,2025-05-05,1079,2088,402,3,2128.05
1311,2025-05-05,1197,2018,402,2,433.81
1312,2025-05-05,1017,2071,401,1,1107.29
1313,2025-05-05,1081,2018,401,2,433.81
1314,2025-05-05,1105,2052,403,3,2193.78
1315,2025-05-05,1190,2081,403,1,671.6
1316,2025-05-05,1199,2024,401,1,0.0
1317,2025-05-05,1047,2003,403,1,693.32
1318,2025-05-05,1152,2029,402,0,13.51
1319,2025-05-05,1091,2010,404,1,140.11
1320,2025-05-05,1128,2077,404,2,1348.39
1321,2025-05-05,1047,2049,404,3,0.0
1322,2025-05-05,1035,2020,402,1,0.0
1323,2025-05-05,1008,2052,401,2,1170.02
1324,2025-05-05,1105,2028,402,1,574.15
1325,2025-05-05,1016,2022,404,3,2013.54
1326,2025-05-05,1176,2041,404,1,2171.37
1327,2025-05-05,1109,2051,401,3,351.96
1328,2025-05-05,1184,2040,404,0,103.62
1329,2025-05-05,1133,2013,404,3,3741.44
1330,2025-05-05,1010,2031,404,0,1695.9
1331,2025-05-05,1142,2049,401,1,1691.71
1332,2025-05-05,1074,2056,404,2,0.0
1333,2025-05-05,1198,2036,404,1,392.36
1334,2025-05-05,1108,2037,401,1,648.25
1335,2025-05-05,1118,2082,404,0,533.2
1336,2025-05-05,1184,2064,401,1,793.91
1337,2025-05-05,1199,2074,402,3,659.5
1338,2025-05-05,1105,2041,404,0,1608.42
1339,2025-05-05,1045,2058,402,3,0.0
1340,2025-05-05,1023,2032,403,1,0.0
1341,2025-05-05,1183,2093,401,0,1511.88
1342,2025-05-05,1029,2090,404,2,171.94
1343,2025-05-05,1021,2067,404,1,261.86
1344,2025-05-05,1096,2070,404,0,34.18
1345,2025-05-05,1196,2021,403,1,3007.48
1346,2025-05-05,1041,2018,402,0,542.26
1347,2025-05-05,1107,2039,403,3,2929.32
1348,2025-05-05,1073,2080,402,0,0.0
1349,2025-05-05,1033,2025,401,2,894.78
1350,2025-05-05,1003,2058,404,3,2667.0
1351,2025-05-05,1139,2000,404,1,1744.76
1352,2025-05-05,1055,2075,404,3,2341.92
1353,2025-05-05,1104,2056,401,0,1574.16
1354,2025-05-05,1062,2070,403,1,92.29
1355,2025-05-05,1012,2023,402,0,939.54
1356,2025-05-05,1167,2044,401,1,560.47
1357,2025-05-05,1008,2085,403,2,581.16
1358,2025-05-05,1022,2006,401,3,0.0
1359,2025-05-05,1045,2020,403,1,1352.99
1360,2025-05-05,1116,2095,403,0,1963.16
1361,2025-05-05,1023,2098,403,2,1452.58
1362,2025-05-05,1094,2048,401,3,1072.89
1363,2025-05-05,1140,2008,403,3,199.77
1364,2025-05-05,1034,2015,403,2,0.0
1365,2025-05-05,1134,2052,402,1,1316.27
1366,2025-05-05,1156,2007,401,0,1166.78
1367,2025-05-05,1123,2092,403,3,1928.84
1368,2025-05-05,1155,2040,403,2,0.0
1369,2025-05-05,1033,2078,404,3,142.01
1370,2025-05-05,1126,2023,402,2,2254.9
1371,2025-05-05,1049,2000,401,0,2907.93
1372,2025-05-05,1119,2080,401,1,2996.14
1373,2025-05-05,1157,2053,404,0,0.0
1374,2025-05-05,1085,2044,402,0,622.74
1375,2025-05-05,1163,2025,403,2,223.7
1376,2025-05-05,1017,2039,403,2,1562.3
1377,2025-05-05,1196,2000,401,2,3877.24
1378,2025-05-05,1087,2050,401,1,0.0
1379,2025-05-05,1049,2042,403,3,167.61
1380,2025-05-05,1121,2004,402,3,3709.0
1381,2025-05-05,1039,2080,404,2,1997.42
1382,2025-05-05,1118,2052,401,2,585.01
1383,2025-05-05,1144,2092,403,0,0.0
1384,2025-05-05,1053,2073,403,2,1198.63
1385,2025-05-05,1016,2019,403,0,2801.79
1386,2025-05-05,1086,2048,402,3,0.0
1387,2025-05-05,1047,2076,401,2,1289.71
1388,2025-05-05,1180,2040,401,2,0.0
1389,2025-05-05,1105,2011,404,1,1475.06
1390,2025-05-05,1095,2057,403,1,0.0
1391,2025-05-05,1134,2038,402,0,1853.02
1392,2025-05-05,1095,2004,402,0,927.25
1393,2025-05-05,1113,2064,401,3,0.0
1394,2025-05-05,1128,2019,402,2,747.14
1395,2025-05-05,1123,2093,403,2,1209.5
1396,2025-05-05,1036,2098,401,1,4085.37
1397,2025-05-05,1052,2092,401,3,482.21
1398,2025-05-05,1099,2091,401,0,2717.37
1399,2025-05-05,1079,2005,401,2,343.02
1400,2025-05-05,1119,2005,401,2,1715.12
1401,2025-05-05,1005,2073,403,1,898.97
1402,2025-05-05,1082,2025,402,2,0.0
1403,2025-05-05,1070,2068,403,3,820.24
1404,2025-05-05,1171,2015,403,1,1214.95
1405,2025-05-05,1040,2035,401,0,0.0
1406,2025-05-05,1159,2071,401,1,553.64
1407,2025-05-05,1138,2044,403,2,498.19
1408,2025-05-05,1036,2090,403,1,0.0
1409,2025-05-05,1043,2009,403,2,0.0
1410,2025-05-05,1138,2056,401,1,944.5
1411,2025-05-05,1007,2060,401,0,816.76
1412,2025-05-05,1098,2006,401,3,594.0
1413,2025-05-05,1100,2022,404,2,2147.78
1414,2025-05-05,1079,2042,402,0,502.83
1415,2025-05-05,1193,2097,404,1,757.89
1416,2025-05-05,1023,2089,404,0,1240.56
1417,2025-05-05,1116,2039,404,3,976.44
1418,2025-05-05,1059,2028,402,2,1531.06
1419,2025-05-05,1093,2050,402,2,448.27
1420,2025-05-05,1083,2058,404,0,1333.5
1421,2025-05-05,1016,2060,401,2,980.11
1422,2025-05-05,1122,2059,402,2,819.28
1423,2025-05-05,1196,2044,402,0,622.74
1424,2025-05-05,1103,2091,401,2,724.63
1425,2025-05-05,1142,2083,401,2,1843.58
1426,2025-05-05,1136,2059,404,3,1536.15
1427,2025-05-05,1061,2079,402,1,3421.94
1428,2025-05-05,1123,2049,401,2,2255.62
1429,2025-05-05,1053,2088,404,3,709.35
1430,2025-05-05,1145,2043,402,1,786.1
1431,2025-05-05,1169,2085,401,3,726.45
1432,2025-05-05,1029,2075,404,2,2498.05
1433,2025-05-05,1142,2012,404,1,1121.74
1434,2025-05-05,1078,2051,401,0,351.96
1435,2025-05-05,1175,2076,404,2,644.86
1436,2025-05-05,1126,2082,401,0,533.2
1437,2025-05-05,1055,2017,401,1,1669.32
1438,2025-05-05,1169,2019,404,2,2988.58
1439,2025-05-05,1099,2078,404,1,127.81
1440,2025-05-05,1052,2087,403,2,382.37
1441,2025-05-05,1145,2086,403,3,0.0
1442,2025-05-05,1183,2044,401,0,415.16
1443,2025-05-05,1156,2065,404,1,2116.53
1444,2025-05-05,1075,2007,403,0,583.39
1445,2025-05-05,1000,2090,403,0,143.28
1446,2025-05-05,1072,2003,402,3,1155.54
1447,2025-05-05,1179,2075,404,2,0.0
1448,2025-05-05,1182,2048,404,3,1430.52
1449,2025-05-05,1111,2069,402,1,209.15
1450,2025-05-05,1121,2017,402,3,2318.5
1451,2025-05-05,1092,2053,402,2,2440.6
1452,2025-05-05,1171,2016,402,0,969.06
1453,2025-05-05,1018,2082,401,1,479.88
1454,2025-05-05,1184,2062,404,1,0.0
1455,2025-05-05,1021,2017,404,3,1854.8
1456,2025-05-05,1178,2077,404,1,505.65
1457,2025-05-05,1116,2065,404,3,470.34
1458,2025-05-05,1098,2045,402,1,280.93
1459,2025-05-05,1108,2077,401,3,561.83
1460,2025-05-05,1187,2030,403,3,509.91
1461,2025-05-05,1139,2073,403,0,998.86
1462,2025-05-05,1009,2072,404,2,336.24
1463,2025-05-05,1028,2074,404,0,0.0
1464,2025-05-05,1036,2093,403,3,4535.64
1465,2025-05-05,1132,2010,401,1,0.0
1466,2025-05-05,1120,2080,401,2,0.0
1467,2025-05-05,1156,2006,403,0,198.0
1468,2025-05-05,1120,2058,404,2,533.4
1469,2025-05-05,1107,2045,403,2,749.14
1470,2025-05-05,1042,2004,403,2,741.8
1471,2025-05-05,1015,2080,404,1,0.0
1472,2025-05-05,1146,2006,403,0,198.0
1473,2025-05-05,1073,2062,401,1,2229.7
1474,2025-05-05,1129,2009,403,2,106.1
1475,2025-05-05,1033,2078,403,2,0.0
1476,2025-05-05,1065,2001,401,1,1113.34
1477,2025-05-05,1151,2094,402,3,493.35
1478,2025-05-05,1094,2022,403,1,604.06
1479,2025-05-05,1124,2023,401,2,0.0
1480,2025-05-05,1021,2018,402,3,2169.04
1481,2025-05-05,1192,2052,404,1,658.13
1482,2025-05-05,1169,2056,402,1,0.0
1483,2025-05-05,1147,2093,403,0,1511.88
1484,2025-05-05,1164,2033,401,0,2508.75
1485,2025-05-05,1042,2059,404,3,512.05
1486,2025-05-05,1077,2060,402,3,2450.28
1487,2025-05-05,1174,2090,404,3,286.56
1488,2025-05-05,1067,2018,404,0,1626.78
1489,2025-05-05,1073,2057,404,2,1398.34
1490,2025-05-05,1135,2087,401,0,159.32
1491,2025-05-05,1136,2081,403,3,2238.66
1492,2025-05-05,1156,2083,403,2,1229.06
1493,2025-05-05,1069,2034,401,2,217.87
1494,2025-05-05,1167,2074,404,3,1978.5
1495,2025-05-05,1197,2086,402,1,2414.07
1496,2025-05-05,1133,2043,402,2,2096.28
1497,2025-05-05,1140,2001,401,0,824.7
1498,2025-05-05,1003,2052,401,0,2193.78
1499,2025-05-05,1175,2057,403,1,393.28
1500,2025-05-05,1185,2036,403,1,588.55
1501,2025-05-05,1008,2003,401,0,1925.9
1502,2025-05-05,1152,2084,402,0,0.0
1503,2025-05-05,1181,2015,401,1,607.47
1504,2025-05-05,1096,2084,402,0,563.7
1505,2025-05-05,1178,2023,403,2,0.0
1506,2025-05-05,1119,2084,401,3,845.55
1507,2025-05-05,1070,2098,404,2,0.0
1508,2025-05-05,1065,2020,401,2,601.33
1509,2025-05-05,1198,2007,404,3,583.39
1510,2025-05-05,1085,2007,403,2,1400.14
1511,2025-05-05,1045,2056,401,3,1574.16
1512,2025-05-05,1051,2078,404,1,639.04
1513,2025-05-05,1165,2062,401,1,1672.27
1514,2025-05-05,1138,2098,404,1,817.07
1515,2025-05-05,1157,2082,401,3,266.6
1516,2025-05-05,1183,2033,401,0,2508.75
1517,2025-05-05,1018,2009,403,3,0.0
1518,2025-05-05,1004,2063,402,0,0.0
1519,2025-05-05,1009,2085,404,2,193.72
1520,2025-05-05,1038,2089,403,3,413.52
1521,2025-05-05,1147,2000,404,3,2907.93
1522,2025-05-05,1111,2051,401,1,422.35
1523,2025-05-05,1000,2049,404,0,1879.68
1524,2025-05-05,1145,2068,403,2,3937.15
1525,2025-05-05,1174,2038,404,0,926.51
1526,2025-05-05,1161,2082,401,2,426.56
1527,2025-05-05,1136,2043,401,3,873.45
1528,2025-05-05,1194,2098,403,1,2451.22
1529,2025-05-05,1045,2070,401,3,136.72
1530,2025-05-05,1169,2024,403,3,372.81
1531,2025-05-05,1027,2080,403,3,4161.3
1532,2025-05-05,1021,2080,404,1,1498.07
1533,2025-05-05,1035,2004,402,0,2781.75
1534,2025-05-05,1184,2075,402,3,2341.92
1535,2025-05-05,1099,2008,403,3,199.77
1536,2025-05-05,1136,2057,401,0,436.98
1537,2025-05-05,1086,2007,403,0,1750.17
1538,2025-05-05,1103,2015,402,3,2699.88
1539,2025-05-05,1173,2068,402,1,1476.43
1540,2025-05-05,1018,2004,402,3,0.0
1541,2025-05-05,1167,2002,404,0,866.0
1542,2025-05-05,1062,2089,402,0,413.52
1543,2025-05-05,1044,2080,401,2,3329.04
1544,2025-05-05,1024,2058,402,0,666.75
1545,2025-05-05,1027,2014,404,1,665.01
1546,2025-05-05,1016,2025,404,2,447.39
1547,2025-05-05,1188,2086,404,2,2145.84
1548,2025-05-05,1030,2087,402,2,509.82
1549,2025-05-05,1054,2097,401,1,2273.67
1550,2025-05-05,1085,2008,401,2,159.82
1551,2025-05-05,1036,2096,404,1,1209.92
1552,2025-05-05,1178,2047,402,3,1339.92
1553,2025-05-05,1062,2074,401,1,1187.1
1554,2025-05-05,1025,2080,404,1,1498.07
1555,2025-05-05,1004,2062,401,0,3096.8
1556,2025-05-05,1001,2022,401,2,2147.78
1557,2025-05-05,1106,2088,404,1,638.42
1558,2025-05-05,1052,2018,403,3,1626.78
1559,2025-05-05,1105,2030,402,0,509.91
1560,2025-05-05,1152,2023,404,0,1879.08
1561,2025-05-05,1160,2038,403,3,2779.53
1562,2025-05-05,1001,2071,402,1,0.0
1563,2025-05-05,1030,2067,401,2,698.28
1564,2025-05-05,1194,2069,402,3,697.17
1565,2025-05-05,1197,2080,402,2,1997.42
1566,2025-05-05,1013,2024,401,1,223.69
1567,2025-05-05,1175,2060,404,1,1102.63
1568,2025-05-05,1040,2085,401,0,484.3
1569,2025-05-05,1165,2046,403,1,60.17
1570,2025-05-05,1111,2032,403,3,2836.8
1571,2025-05-05,1011,2013,401,1,2525.47
1572,2025-05-05,1040,2003,404,0,770.36
1573,2025-05-05,1018,2030,404,2,135.98
1574,2025-05-05,1107,2025,403,1,251.66
1575,2025-05-05,1199,2014,403,1,665.01
1576,2025-05-05,1025,2030,404,1,0.0
1577,2025-05-05,1096,2028,401,3,0.0
1578,2025-05-05,1149,2062,401,3,2477.44
1579,2025-05-05,1037,2027,404,1,465.5
1580,2025-05-05,1099,2047,402,3,1004.94
1581,2025-05-05,1184,2024,403,2,0.0
1582,2025-05-05,1051,2042,402,0,335.22
1583,2025-05-05,1177,2072,401,2,336.24
1584,2025-05-05,1034,2014,404,3,738.9
1585,2025-05-05,1107,2021,403,1,2255.61
1586,2025-05-05,1075,2077,402,1,505.65
1587,2025-05-05,1147,2070,402,0,170.9
1588,2025-05-05,1105,2066,404,1,464.45
1589,2025-05-05,1151,2060,404,2,653.41
1590,2025-05-05,1003,2093,404,1,1360.69
1591,2025-05-05,1063,2041,404,1,723.79
1592,2025-05-05,1151,2019,401,3,3735.72
1593,2025-05-05,1011,2005,404,0,428.78
1594,2025-05-05,1108,2067,404,3,290.95
1595,2025-05-05,1178,2012,404,3,623.19
1596,2025-05-05,1061,2010,401,3,77.84
1597,2025-05-05,1055,2016,403,2,1033.66
1598,2025-05-05,1061,2082,401,0,0.0
1599,2025-05-05,1122,2085,403,1,217.94
1600,2025-05-05,1180,2058,401,3,666.75
1601,2025-05-05,1118,2098,402,3,907.86
1602,2025-05-05,1047,2047,404,0,334.98
1603,2025-05-05,1160,2009,404,2,53.05
1604,2025-05-05,1135,2004,403,3,0.0
1605,2025-05-05,1192,2034,402,0,408.51
1606,2025-05-05,1158,2042,401,2,0.0
1607,2025-05-05,1013,2014,404,2,591.12
1608,2025-05-05,1119,2079,401,2,760.43
1609,2025-05-05,1093,2022,401,1,3624.37
1610,2025-05-05,1035,2042,402,0,167.61
1611,2025-05-05,1166,2061,402,1,359.86
1612,2025-05-05,1082,2045,403,3,312.14
1613,2025-05-05,1070,2006,401,2,158.4
1614,2025-05-05,1088,2057,404,0,1747.92
1615,2025-05-05,1120,2090,403,3,71.64
1616,2025-05-05,1158,2047,401,1,602.96
1617,2025-05-05,1117,2011,401,3,1638.96
1618,2025-05-05,1045,2036,401,0,0.0
1619,2025-05-05,1042,2035,401,1,809.99
1620,2025-05-05,1127,2019,402,0,933.93
1621,2025-05-05,1075,2053,402,3,610.15
1622,2025-05-05,1088,2053,404,0,1830.45
1623,2025-05-05,1074,2024,401,0,124.27
1624,2025-05-05,1059,2066,403,3,1548.18
1625,2025-05-05,1148,2043,403,3,3493.8
1626,2025-05-05,1151,2085,404,3,242.15
1627,2025-05-05,1077,2072,402,2,672.48
1628,2025-05-05,1043,2033,402,3,3345.0
1629,2025-05-05,1095,2036,401,1,196.18
1630,2025-05-05,1090,2036,404,1,392.36
1631,2025-05-05,1158,2020,403,1,1014.74
1632,2025-05-05,1044,2090,402,1,128.95
1633,2025-05-05,1060,2014,401,2,0.0
1634,2025-05-05,1147,2016,404,2,775.25
1635,2025-05-05,1094,2023,402,0,1879.08
1636,2025-05-05,1170,2040,403,1,62.17
1637,2025-05-05,1095,2057,402,2,0.0
1638,2025-05-05,1031,2003,404,3,385.18
1639,2025-05-05,1196,2018,404,2,0.0
1640,2025-05-05,1039,2000,403,2,775.45
1641,2025-05-05,1121,2037,402,3,360.14
1642,2025-05-05,1086,2088,401,3,2128.05
1643,2025-05-05,1010,2017,401,2,1112.88
1644,2025-05-05,1006,2051,402,3,469.28
1645,2025-05-05,1091,2011,403,0,819.48
1646,2025-05-05,1155,2082,402,1,479.88
1647,2025-05-05,1196,2035,402,0,3599.96
1648,2025-05-05,1021,2068,404,0,820.24
1649,2025-05-05,1131,2050,402,3,747.12
1650,2025-05-05,1081,2077,401,2,1348.39
1651,2025-05-05,1101,2018,404,2,1735.23
1652,2025-05-05,1098,2047,401,2,535.97
1653,2025-05-05,1088,2044,403,3,1037.9
1654,2025-05-05,1143,2011,402,3,1638.96
1655,2025-05-05,1189,2053,404,2,976.24
1656,2025-05-05,1041,2093,404,3,3023.76
1657,2025-05-05,1035,2075,401,1,1405.15
1658,2025-05-05,1053,2038,404,2,1482.42
1659,2025-05-05,1016,2075,404,0,3122.56
1660,2025-05-05,1001,2052,403,3,3656.3
1661,2025-05-05,1044,2071,404,1,553.64
1662,2025-05-05,1051,2023,404,2,751.63
1663,2025-05-05,1141,2062,401,2,0.0
1664,2025-05-05,1149,2038,404,3,3706.04
1665,2025-05-05,1057,2003,401,1,346.66
1666,2025-05-05,1067,2038,404,0,5559.06
1667,2025-05-05,1167,2085,403,3,242.15
1668,2025-05-05,1045,2062,402,0,619.36
1669,2025-05-05,1030,2097,403,3,3368.4
1670,2025-05-05,1017,2076,403,3,3224.28
1671,2025-05-05,1144,2055,403,3,0.0
1672,2025-05-05,1177,2015,403,0,1349.94
1673,2025-05-05,1066,2020,401,1,338.25
1674,2025-05-05,1081,2059,402,2,1228.92
1675,2025-05-05,1041,2006,403,2,158.4
1676,2025-05-05,1107,2081,403,0,2238.66
1677,2025-05-05,1074,2037,401,1,1620.63
1678,2025-05-05,1196,2080,402,0,0.0
1679,2025-05-05,1153,2096,402,2,537.74
1680,2025-05-05,1080,2087,403,2,254.91
1681,2025-05-05,1175,2089,403,0,413.52
1682,2025-05-05,1136,2074,403,1,2967.75
1683,2025-05-05,1003,2017,403,2,370.96
1684,2025-05-05,1199,2062,404,2,1486.46
1685,2025-05-05,1041,2013,402,1,1683.65
1686,2025-05-05,1128,2028,402,0,1275.88
1687,2025-05-05,1106,2058,401,0,0.0
1688,2025-05-05,1033,2002,404,2,1385.6
1689,2025-05-05,1079,2088,403,1,1276.83
1690,2025-05-05,1113,2076,403,1,2901.85
1691,2025-05-05,1181,2038,401,0,0.0
1692,2025-05-05,1056,2016,402,1,872.15
1693,2025-05-05,1078,2016,402,1,872.15
1694,2025-05-05,1020,2054,401,0,2701.53
1695,2025-05-05,1004,2099,404,3,1938.96
1696,2025-05-05,1010,2025,401,0,0.0
1697,2025-05-05,1168,2065,401,3,1411.02
1698,2025-05-05,1030,2032,401,0,1891.2
1699,2025-05-05,1077,2085,401,0,242.15
1700,2025-05-05,1031,2077,402,1,0.0
1701,2025-05-05,1047,2085,403,0,0.0
1702,2025-05-05,1023,2018,403,2,433.81
1703,2025-05-05,1090,2020,402,0,0.0
1704,2025-05-05,1025,2074,401,1,1187.1
1705,2025-05-05,1183,2024,403,1,111.84
1706,2025-05-05,1193,2068,401,0,2460.72
1707,2025-05-05,1054,2064,404,2,235.23
1708,2025-05-05,1178,2075,402,3,780.64
1709,2025-05-05,1172,2013,402,2,4489.73
1710,2025-05-05,1097,2054,402,1,2431.38
1711,2025-05-05,1104,2014,403,0,246.3
1712,2025-05-05,1119,2014,402,3,246.3
1713,2025-05-05,1195,2046,403,0,133.72
1714,2025-05-05,1021,2041,404,0,2412.63
1715,2025-05-05,1098,2036,404,2,0.0
1716,2025-05-05,1175,2056,402,3,0.0
1717,2025-05-05,1074,2054,402,0,2701.53
1718,2025-05-05,1121,2086,403,1,2414.07
1719,2025-05-05,1003,2086,404,0,3576.4
1720,2025-05-05,1101,2056,401,0,1049.44
1721,2025-05-05,1036,2050,404,0,186.78
1722,2025-05-05,1189,2021,401,2,2673.31
1723,2025-05-05,1050,2043,402,3,2620.35
1724,2025-05-05,1031,2029,404,3,13.51
1725,2025-05-05,1071,2097,403,3,2526.3
1726,2025-05-05,1091,2060,404,3,1225.14
1727,2025-05-05,1130,2035,402,3,2699.97
1728,2025-05-05,1027,2015,403,3,674.97
1729,2025-05-05,1127,2029,402,0,0.0
1730,2025-05-05,1025,2094,401,0,1480.05
1731,2025-05-05,1127,2086,401,1,3218.76
1732,2025-05-05,1097,2077,403,1,3033.88
1733,2025-05-05,1077,2079,401,0,3802.16
1734,2025-05-05,1169,2096,404,3,2016.54
1735,2025-05-05,1051,2037,404,3,360.14
1736,2025-05-05,1129,2033,403,0,3345.0
1737,2025-05-05,1195,2004,404,0,1854.5
1738,2025-05-05,1098,2057,403,3,1747.92
1739,2025-05-05,1113,2058,401,0,1333.5
1740,2025-05-05,1045,2071,403,1,1660.93
1741,2025-05-05,1125,2055,402,2,0.0
1742,2025-05-05,1183,2049,404,0,1879.68
1743,2025-05-05,1145,2086,404,3,2682.3
1744,2025-05-05,1121,2071,402,0,1230.32
1745,2025-05-05,1100,2033,404,3,3345.0
1746,2025-05-05,1157,2086,403,2,1430.56
1747,2025-05-05,1082,2007,401,0,1166.78
1748,2025-05-05,1032,2046,403,0,100.29
1749,2025-05-05,1195,2080,403,3,4993.56
1750,2025-05-05,1024,2054,403,2,2161.22
1751,2025-05-05,1105,2044,401,1,0.0
1752,2025-05-05,1063,2030,403,0,339.94
1753,2025-05-05,1176,2008,403,0,199.77
1754,2025-05-05,1086,2021,401,2,1336.66
1755,2025-05-05,1009,2058,404,3,2667.0
